Boar Stud,BoarID,Breed.x,Boar Status,Collnum,Col_Date,Collected,Collection Status,Distributed,Index
MB 7092,2068645,SPG240,WORKING,20001408519,2024-04-25,YES,US,YES,102.83058355148678
MB 7092,2087702,SPG240,WORKING,20001408568,2024-04-26,YES,US,YES,102.82751905379544
MB 7092,2084530,SPG240,WORKING,20001408561,2024-04-26,YES,US,YES,102.77935942970741
MB 7092,2084696,SPG240,WORKING,20001408505,2024-04-25,YES,US,YES,102.70641188582195
MB 7092,2096102,SPG240,WORKING,20001408552,2024-04-26,YES,US,YES,102.67774800100096
MB 7092,2112523,SPG240,WORKING,20001408517,2024-04-25,YES,US,YES,102.66642399224925
MB 7092,2080696,SPG240,WORKING,20001408509,2024-04-25,YES,US,YES,102.6143307384062
MB 7092,2089982,SPG240,WORKING,20001408558,2024-04-26,YES,US,YES,102.52689142265984
MB 7092,2080932,SPG240,WORKING,20001408527,2024-04-25,YES,US,YES,102.48415518447352
MB 7092,2098114,SPG240,WORKING,20001408520,2024-04-25,YES,US,YES,102.42546128104615
MB 7092,2098751,SPG240,WORKING,20001408510,2024-04-25,YES,US,YES,102.31976131489598
MB 7092,2097615,SPG240,WORKING,20001408515,2024-04-25,YES,US,YES,102.13383376605859
MB 7092,2053692,SPG240,WORKING,20001408524,2024-04-25,YES,US,YES,102.0596151819441
MB 7092,2063402,SPG240,WORKING,20001408564,2024-04-26,YES,US,YES,101.99935502870076
MB 7092,2080525,SPG240,WORKING,20001408546,2024-04-26,YES,US,YES,101.94113890799676
MB 7092,2104946,SPG240,WORKING,20001408504,2024-04-25,YES,US,YES,101.88449620739705
MB 7092,2057630,SPG240,WORKING,20001408571,2024-04-26,YES,US,YES,101.8843585933983
MB 7092,2098099,SPG240,WORKING,20001408536,2024-04-25,YES,US,YES,101.86790990162089
MB 7092,2096159,SPG240,WORKING,20001408563,2024-04-26,YES,US,YES,101.76445974952077
MB 7092,2107368,SPG240,WORKING,20001408577,2024-04-26,YES,US,YES,101.69295533924655
MB 7092,2068864,SPG240,WORKING,20001408508,2024-04-25,YES,US,YES,101.65315363074802
MB 7092,2068992,SPG240,WORKING,20001408534,2024-04-25,YES,US,YES,101.62620787231076
MB 7092,2104837,SPG240,WORKING,20001408583,2024-04-26,YES,US,YES,101.61333796535641
MB 7092,2080472,SPG240,WORKING,20001408533,2024-04-25,YES,TR,NO,101.55211862130132
MB 7092,2107393,SPG240,WORKING,20001408516,2024-04-25,YES,US,YES,101.53071709897277
MB 7092,2086866,SPG240,WORKING,20001408621,2024-04-28,YES,US,YES,101.52694333789618
MB 7092,2068730,SPG240,WORKING,20001408521,2024-04-25,YES,US,YES,101.4774662575405
MB 7092,2068905,SPG240,WORKING,20001408525,2024-04-25,YES,TR,NO,101.46385055770672
MB 7092,2080640,SPG240,WORKING,20001408622,2024-04-28,YES,US,YES,101.42019123312642
MB 7092,2098157,SPG240,WORKING,20001408531,2024-04-25,YES,US,YES,101.30942049638671
MB 7092,2080756,SPG240,WORKING,20001408626,2024-04-28,YES,US,YES,101.26263720827562
MB 7092,2086692,SPG240,WORKING,20001408535,2024-04-25,YES,US,YES,101.25846516574765
MB 7092,2086698,SPG240,WORKING,20001408532,2024-04-25,YES,US,YES,101.22408757743347
MB 7092,2071271,SPG240,WORKING,20001408627,2024-04-28,YES,US,YES,101.11041442999536
MB 7092,2087425,SPG240,WORKING,20001408513,2024-04-25,YES,US,YES,101.09913737023874
MB 7092,2097779,SPG240,WORKING,20001408537,2024-04-25,YES,US,YES,101.0796686144556
MB 7092,2065059,SPG240,WORKING,20001408565,2024-04-26,YES,US,YES,101.00187605526808
MB 7092,2067988,SPG240,WORKING,20001408629,2024-04-28,YES,US,YES,100.98566297770259
MB 7092,2098967,SPG240,WORKING,20001408625,2024-04-28,YES,US,YES,100.90263452004507
MB 7092,2010944,SPG240,WORKING,20001408523,2024-04-25,YES,US,YES,100.88543567685495
MB 7092,2067868,SPG240,WORKING,20001408591,2024-04-26,YES,TR,NO,100.86304905204999
MB 7092,2098546,SPG240,WORKING,20001408522,2024-04-25,YES,US,YES,100.86007710376933
MB 7092,2096063,SPG240,WORKING,20001408639,2024-04-28,YES,US,YES,100.78159040116591
MB 7092,2098160,SPG240,WORKING,20001408526,2024-04-25,YES,US,YES,100.72467787635054
MB 7092,2086883,SPG240,WORKING,20001408632,2024-04-28,YES,US,YES,100.70500633120756
MB 7092,2097965,SPG240,WORKING,20001408628,2024-04-28,YES,US,YES,100.66362734769598
MB 7092,2080457,SPG240,WORKING,20001408579,2024-04-26,YES,US,YES,100.65084619903679
MB 7092,2086766,SPG240,WORKING,20001408581,2024-04-26,YES,US,YES,100.59538264958692
MB 7092,2104945,SPG240,WORKING,20001408529,2024-04-25,YES,US,YES,100.5324351317052
MB 7092,2063413,SPG240,WORKING,20001408528,2024-04-25,YES,US,YES,100.52942284231035
MB 7092,2087941,SPG240,WORKING,20001408633,2024-04-28,YES,US,YES,100.52230299365354
MB 7092,2084799,SPG240,WORKING,20001408631,2024-04-28,YES,US,YES,100.51573079179136
MB 7092,2104953,SPG240,WORKING,20001408630,2024-04-28,YES,US,YES,100.51301586165891
MB 7092,2098013,SPG240,WORKING,20001408530,2024-04-25,YES,US,YES,100.3843914367596
MB 7092,2087682,SPG240,WORKING,20001408634,2024-04-28,YES,US,YES,100.26964631817711
MB 7092,2098610,SPG240,WORKING,20001408643,2024-04-28,YES,US,YES,100.2274595954602
MB 7092,2098070,SPG240,WORKING,20001408637,2024-04-28,YES,TR,NO,100.19970758301618
MB 7092,2097656,SPG240,WORKING,20001408578,2024-04-26,YES,US,YES,100.15209164445356
MB 7092,2084706,SPG240,WORKING,20001408587,2024-04-26,YES,US,YES,100.13729250814467
MB 7092,2087199,SPG240,WORKING,20001408573,2024-04-26,YES,US,YES,100.0350983947555
MB 7092,2086841,SPG240,WORKING,20001408555,2024-04-26,YES,TR,NO,99.99321927763938
MB 7092,2097847,SPG240,WORKING,20001408594,2024-04-26,YES,US,YES,99.9822576114606
MB 7092,2080817,SPG240,WORKING,20001408557,2024-04-26,YES,US,YES,99.92397522109809
MB 7092,2098621,SPG240,WORKING,20001408560,2024-04-26,YES,US,YES,99.87901388500792
MB 7092,2065110,SPG240,WORKING,20001408593,2024-04-26,YES,US,YES,99.79169266286493
MB 7092,2086812,SPG240,WORKING,20001408556,2024-04-26,YES,US,YES,99.75313577897849
MB 7092,2098865,SPG240,WORKING,20001408569,2024-04-26,YES,US,YES,99.7178752126085
MB 7092,2087424,SPG240,WORKING,20001408562,2024-04-26,YES,US,YES,99.47873092877245
MB 7092,2087007,SPG240,WORKING,20001408567,2024-04-26,YES,TR,NO,99.45190998422623
MB 7092,2084698,SPG240,WORKING,20001408588,2024-04-26,YES,US,YES,99.44278141767937
MB 7092,2097845,SPG240,WORKING,20001408584,2024-04-26,YES,US,YES,99.34248734896744
MB 7092,2097795,SPG240,WORKING,20001408566,2024-04-26,YES,US,YES,99.27134994712587
MB 7092,2098117,SPG240,WORKING,20001408572,2024-04-26,YES,US,YES,99.25835682410097
MB 7092,2087509,SPG240,WORKING,20001408570,2024-04-26,YES,US,YES,99.22056560478792
MB 7092,2098169,SPG240,WORKING,20001408582,2024-04-26,YES,US,YES,99.19765743850381
MB 7092,2081486,SPG240,WORKING,20001408575,2024-04-26,YES,US,YES,99.18799689437
MB 7092,2089992,SPG240,WORKING,20001408576,2024-04-26,YES,US,YES,99.07145898550647
MB 7092,2098766,SPG240,WORKING,20001408574,2024-04-26,YES,US,YES,99.05075301099961
MB 7092,2097583,SPG240,WORKING,20001408580,2024-04-26,YES,US,YES,98.96641959337413
MB 7092,2010927,SPG240,WORKING,20001408590,2024-04-26,YES,US,YES,98.93166221070639
MB 7092,2097666,SPG240,WORKING,20001408596,2024-04-26,YES,US,YES,98.80900225610188
MB 7092,2086701,SPG240,WORKING,20001408595,2024-04-26,YES,US,YES,98.74761766774358
MB 7092,2087438,SPG240,WORKING,20001408607,2024-04-26,YES,US,YES,98.73061013570522
MB 7092,2086973,SPG240,WORKING,20001408586,2024-04-26,YES,US,YES,98.64255907743481
MB 7092,2104892,SPG240,WORKING,20001408585,2024-04-26,YES,TR,NO,98.62803878440823
MB 7092,2014629,SPG240,WORKING,20001408612,2024-04-26,YES,US,YES,98.4887669737823
MB 7092,2097913,SPG240,WORKING,20001408616,2024-04-26,YES,US,YES,98.42020234875345
MB 7092,2098554,SPG240,WORKING,20001408602,2024-04-26,YES,TR,NO,98.41782448710356
MB 7092,2080821,SPG240,WORKING,20001408597,2024-04-26,YES,US,YES,98.40431588632438
MB 7092,2080588,SPG240,WORKING,20001408600,2024-04-26,YES,US,YES,98.39901986365213
MB 7092,2080411,SPG240,WORKING,20001408615,2024-04-26,YES,US,YES,98.39794881614274
MB 7092,2071438,SPG240,WORKING,20001408601,2024-04-26,YES,US,YES,98.39159863917696
MB 7092,2071621,SPG240,WORKING,20001408603,2024-04-26,YES,US,YES,98.342794760582
MB 7092,2084587,SPG240,WORKING,20001408608,2024-04-26,YES,US,YES,98.32669486995644
MB 7092,2098231,SPG240,WORKING,20001408599,2024-04-26,YES,US,YES,98.27763086548245
MB 7092,2065125,SPG240,WORKING,20001408613,2024-04-26,YES,US,YES,98.22094095159703
MB 7092,2056272,SPG240,WORKING,20001408606,2024-04-26,YES,US,YES,98.21682597841566
MB 7092,2063482,SPG240,WORKING,20001408604,2024-04-26,YES,US,YES,98.1066130787819
MB 7092,2080689,SPG240,WORKING,20001408605,2024-04-26,YES,TR,NO,98.05543807147873
MB 7092,2104907,SPG240,WORKING,20001408592,2024-04-26,YES,US,YES,97.98747152544162
MB 7092,2067954,SPG240,WORKING,20001408610,2024-04-26,YES,US,YES,97.93196510148269
MB 7092,2098784,SPG240,WORKING,20001408598,2024-04-26,YES,US,YES,97.81087721574761
MB 7092,2080426,SPG240,WORKING,20001408648,2024-04-28,YES,US,YES,97.81075608159418
MB 7092,2084593,SPG240,WORKING,20001408636,2024-04-28,YES,US,YES,97.79511728994625
MB 7092,2087038,SPG240,WORKING,20001408645,2024-04-28,YES,US,YES,97.62667122764948
MB 7092,2097700,SPG240,WORKING,20001408647,2024-04-28,YES,US,YES,97.55441318434185
MB 7092,2080725,SPG240,WORKING,20001408641,2024-04-28,YES,US,YES,97.5319834026105
MB 7092,2053817,SPG240,WORKING,20001408614,2024-04-26,YES,US,YES,97.46690551466038
MB 7092,2052955,SPG240,WORKING,20001408611,2024-04-26,YES,US,YES,97.19057808045983
MB 7092,2097891,SPG240,WORKING,20001408646,2024-04-28,YES,US,YES,97.08952107452521
MB 7092,2070910,SPG240,WORKING,20001408609,2024-04-26,YES,US,YES,97.07338953716737
MB 7092,2087681,SPG240,WORKING,20001408635,2024-04-28,YES,US,YES,96.96265937833896
MB 7092,2067773,SPG240,WORKING,20001408651,2024-04-28,YES,US,YES,96.95139649613327
MB 7092,2067991,SPG240,WORKING,20001408638,2024-04-28,YES,US,YES,96.85106193728902
MB 7092,2053436,SPG240,WORKING,20001408589,2024-04-26,YES,US,YES,96.82763041189108
MB 7092,2084633,SPG240,WORKING,20001408649,2024-04-28,YES,US,YES,96.55041261062262
MB 7092,2080809,SPG240,WORKING,20001408640,2024-04-28,YES,US,YES,96.53470503871907
MB 7092,2098785,SPG240,WORKING,20001408642,2024-04-28,YES,US,YES,96.51376756515738
MB 7092,2087920,SPG240,WORKING,20001408652,2024-04-28,YES,US,YES,96.35408099184053
MB 7092,2080677,SPG240,WORKING,20001408656,2024-04-28,YES,US,YES,96.35253288547705
MB 7092,2098079,SPG240,WORKING,20001408650,2024-04-28,YES,US,YES,96.31051497887283
MB 7092,2010895,SPG240,WORKING,20001408657,2024-04-28,YES,US,YES,96.26075800996512
MB 7092,2098047,SPG240,WORKING,20001408655,2024-04-28,YES,US,YES,96.20722891398168
MB 7092,2071500,SPG240,WORKING,20001408644,2024-04-28,YES,US,YES,96.20506830632874
MB 7092,2080757,SPG240,WORKING,20001408654,2024-04-28,YES,US,YES,96.10473848882515
MB 7092,2086803,SPG240,WORKING,20001408658,2024-04-28,YES,US,YES,96.09618271666396
MB 7092,2052942,SPG240,WORKING,20001408660,2024-04-28,YES,US,YES,96.05825860795068
MB 7092,2084709,SPG240,WORKING,20001408663,2024-04-28,YES,US,YES,96.00766967369297
MB 7092,2052893,SPG240,WORKING,20001408662,2024-04-28,YES,US,YES,95.90206046517426
MB 7092,2053530,SPG240,WORKING,20001408653,2024-04-28,YES,US,YES,95.8411288508742
MB 7092,2071437,SPG240,WORKING,20001408665,2024-04-28,YES,US,YES,95.68949089418396
MB 7092,2071632,SPG240,WORKING,20001408661,2024-04-28,YES,US,YES,95.64751526979518
MB 7092,2056229,SPG240,WORKING,20001408675,2024-04-28,YES,US,YES,95.59466286684307
MB 7092,2087588,SPG240,WORKING,20001408667,2024-04-28,YES,US,YES,95.56513473602485
MB 7092,2067781,SPG240,WORKING,20001408671,2024-04-28,YES,TR,NO,95.56244827341028
MB 7092,2068988,SPG240,WORKING,20001408666,2024-04-28,YES,US,YES,95.54915059702027
MB 7092,9063F,SPG240,WORKING,20001408678,2024-04-28,YES,US,YES,95.37268152986611
MB 7092,2068815,SPG240,WORKING,20001408673,2024-04-28,YES,US,YES,95.35435325387455
MB 7092,2097753,SPG240,WORKING,20001408659,2024-04-28,YES,US,YES,95.21330563427111
MB 7092,2080893,SPG240,WORKING,20001408669,2024-04-28,YES,US,YES,95.20974906569539
MB 7092,2071640,SPG240,WORKING,20001408664,2024-04-28,YES,US,YES,95.14151733088326
MB 7092,2087895,SPG240,WORKING,20001408680,2024-04-28,YES,US,YES,94.98050007154033
MB 7092,2086972,SPG240,WORKING,20001408682,2024-04-28,YES,US,YES,94.9284850697457
MB 7092,2080563,SPG240,WORKING,20001408674,2024-04-28,YES,US,YES,94.6284812188756
MB 7092,2087738,SPG240,WORKING,20001408687,2024-04-28,YES,US,YES,94.62340248189902
MB 7092,2084878,SPG240,WORKING,20001408668,2024-04-28,YES,US,YES,94.56609598896652
MB 7092,2056260,SPG240,WORKING,20001408683,2024-04-28,YES,US,YES,94.5516784996817
MB 7092,2056048,SPG240,WORKING,20001408679,2024-04-28,YES,US,YES,94.51124928991446
MB 7092,2087849,SPG240,WORKING,20001408686,2024-04-28,YES,TR,NO,94.1031639362987
MB 7092,2065061,SPG240,WORKING,20001408670,2024-04-28,YES,US,YES,94.0250974856843
MB 7092,2087176,SPG240,WORKING,20001408676,2024-04-28,YES,US,YES,93.80069886376228
MB 7092,2086903,SPG240,WORKING,20001408685,2024-04-28,YES,US,YES,93.31323531591728
MB 7092,2065091,SPG240,WORKING,20001408698,2024-04-28,YES,TR,NO,93.25602010760981
MB 7092,2067814,SPG240,WORKING,20001408672,2024-04-28,YES,US,YES,93.21980560765202
MB 7092,2056310,SPG240,WORKING,20001408684,2024-04-28,YES,US,YES,93.06595881970586
MB 7092,2067975,SPG240,WORKING,20001408688,2024-04-28,YES,US,YES,93.01304400641395
MB 7092,2071627,SPG240,WORKING,20001408699,2024-04-28,YES,US,NO,92.65244473369432
MB 7092,2087833,SPG240,WORKING,20001408681,2024-04-28,YES,US,YES,92.64687848683663
MB 7092,2080686,SPG240,WORKING,NA,NA,NO,NA,NO,92.51530316315959
MB 7092,2084562,SPG240,WORKING,20001408389,2024-04-23,YES,US,NO,92.45365891143031
MB 7092,2084562,SPG240,WORKING,20001408697,2024-04-28,YES,US,YES,92.45365891143031
MB 7092,2067880,SPG240,WORKING,20001408465,2024-04-24,YES,TR,NO,92.06675928491951
MB 7092,2087190,SPG240,WORKING,20001408689,2024-04-28,YES,TR,NO,91.96332027298611
MB 7092,2080410,SPG240,WORKING,20001408677,2024-04-28,YES,TR,NO,91.92458336707472
MB 7092,2040839,SPG240,WORKING,20001408693,2024-04-28,YES,US,YES,91.90866644722942
MB 7092,2063319,SPG240,WORKING,20001408692,2024-04-28,YES,US,YES,91.4641440907471
MB 7092,2063258,SPG240,WORKING,20001408464,2024-04-24,YES,TR,NO,91.4528296237878
MB 7092,2068884,SPG240,NONWORKING,20001408618,2024-04-26,YES,TR,NO,91.29396665849993
MB 7092,2053570,SPG240,WORKING,20001408691,2024-04-28,YES,TR,NO,91.26934974279757
MB 7092,2087906,SPG240,WORKING,NA,NA,NO,NA,NO,91.18259539036103
MB 7092,2032238,SPG240,WORKING,20001408400,2024-04-23,YES,US,NO,90.7160561501681
MB 7092,2084586,SPG240,WORKING,NA,NA,NO,NA,NO,90.53741268856236
MB 7092,2087721,SPG240,WORKING,20001408695,2024-04-28,YES,US,YES,90.4381349678038
MB 7092,2053567,SPG240,WORKING,20001408694,2024-04-28,YES,US,NO,90.42919483844074
MB 7092,2050250,SPG240,WORKING,20001408700,2024-04-28,YES,US,NO,90.20350762721553
MB 7092,2071114,SPG240,WORKING,20001408696,2024-04-28,YES,US,NO,90.14145866345731
MB 7092,2084626,SPG240,WORKING,20001408466,2024-04-24,YES,TR,NO,90.09931097639885
MB 7092,2063267,SPG240,WORKING,20001408345,2024-04-22,YES,TR,NO,89.45279653395596
MB 7092,2080574,SPG240,WORKING,20001408398,2024-04-23,YES,US,NO,89.41176574961908
MB 7092,2063195,SPG240,WORKING,NA,NA,NO,NA,NO,89.34936145269916
MB 7092,2034676,SPG240,WORKING,20001408388,2024-04-23,YES,US,NO,89.16425451706749
MB 7092,2071651,SPG240,WORKING,20001408386,2024-04-23,YES,US,NO,89.0799374017567
MB 7092,2052867,SPG240,WORKING,20001408338,2024-04-22,YES,US,NO,88.96044576289947
MB 7092,2068665,SPG240,WORKING,20001408339,2024-04-22,YES,US,NO,88.43607108025604
MB 7092,2087942,SPG240,WORKING,20001408342,2024-04-22,YES,US,NO,88.1241082706275
MB 7092,2067918,SPG240,NONWORKING,20001408617,2024-04-26,YES,TR,NO,88.05195987335706
MB 7092,2064954,SPG240,WORKING,20001408396,2024-04-23,YES,TR,NO,87.88217404496841
MB 7092,2056251,SPG240,WORKING,20001408395,2024-04-23,YES,US,NO,87.6908959970659
MB 7092,2063237,SPG240,WORKING,20001408399,2024-04-23,YES,US,NO,87.51534054642383
MB 7092,2071188,SPG240,WORKING,20001408387,2024-04-23,YES,US,NO,87.43240852634463
MB 7092,2010554,SPG240,WORKING,20001408392,2024-04-23,YES,US,NO,87.13484556461667
MB 7092,2058115,SPG240,WORKING,20001408383,2024-04-23,YES,US,NO,86.95406610934727
MB 7092,2080545,SPG240,WORKING,20001408385,2024-04-23,YES,US,NO,86.72289049528668
MB 7092,2027829,SPG240,WORKING,20001408340,2024-04-22,YES,US,NO,86.61103266116179
MB 7092,2030845,SPG240,WORKING,20001408391,2024-04-23,YES,TR,NO,86.5275162409366
MB 7092,2063167,SPG240,WORKING,20001408390,2024-04-23,YES,US,NO,86.35580671515653
MB 7092,2053572,SPG240,WORKING,20001408341,2024-04-22,YES,US,NO,86.31445728460774
MB 7092,2080277,SPG240,WORKING,20001408344,2024-04-22,YES,US,NO,86.29492308695706
MB 7092,2063165,SPG240,WORKING,20001408384,2024-04-23,YES,US,NO,86.26987148633286
MB 7092,2057729,SPG240,WORKING,20001408394,2024-04-23,YES,US,NO,86.26577582442434
MB 7092,2067974,SPG240,WORKING,20001408393,2024-04-23,YES,US,NO,85.70769409282309
MB 7092,2063197,SPG240,WORKING,20001408397,2024-04-23,YES,US,NO,85.3190433934109
MB 7093,2117185,SPG240,WORKING,20001393308,2024-04-23,YES,US,YES,123.05783282971828
MB 7093,2117476,SPG240,WORKING,20001393252,2024-04-22,YES,US,YES,121.12600146982925
MB 7093,2116873,SPG240,WORKING,20001393249,2024-04-22,YES,US,YES,120.12436466833877
MB 7093,2117083,SPG240,NONWORKING,NA,NA,NO,NA,NO,119.16832957592945
MB 7093,2117553,SPG240,WORKING,20001393259,2024-04-22,YES,US,YES,118.86093061187566
MB 7093,2117062,SPG240,WORKING,20001393261,2024-04-22,YES,US,YES,118.38788337786521
MB 7093,2117382,SPG240,WORKING,20001393251,2024-04-22,YES,US,YES,117.92553670436534
MB 7093,2117429,SPG240,WORKING,20001393266,2024-04-22,YES,US,YES,117.84847495783487
MB 7093,2113804,SPG240,WORKING,20001393257,2024-04-22,YES,US,YES,117.42476295072655
MB 7093,2105417,SPG240,WORKING,20001393250,2024-04-22,YES,US,YES,117.23591970691456
MB 7093,2058614,SPG240,WORKING,20001393247,2024-04-22,YES,US,YES,117.02775811755431
MB 7093,2117351,SPG240,WORKING,20001393244,2024-04-22,YES,US,YES,116.96184273929282
MB 7093,2117150,SPG240,WORKING,20001393274,2024-04-22,YES,US,YES,116.61409829334559
MB 7093,2117063,SPG240,WORKING,20001393253,2024-04-22,YES,US,YES,116.51955218699311
MB 7093,2070751,SPG240,WORKING,20001393256,2024-04-22,YES,US,YES,116.49820594649421
MB 7093,2117463,SPG240,WORKING,20001393258,2024-04-22,YES,TR,NO,116.12703575211474
MB 7093,2116854,SPG240,WORKING,20001393271,2024-04-22,YES,US,YES,115.80319206794066
MB 7093,2113762,SPG240,WORKING,20001393282,2024-04-22,YES,US,YES,115.67388487688952
MB 7093,2094158,SPG240,WORKING,20001393246,2024-04-22,YES,US,YES,115.56823224718188
MB 7093,2117352,SPG240,WORKING,20001393262,2024-04-22,YES,TR,NO,115.14022548350042
MB 7093,2117434,SPG240,WORKING,20001393255,2024-04-22,YES,US,YES,115.07176113841983
MB 7093,2117532,SPG240,WORKING,20001393275,2024-04-22,YES,US,YES,115.0464519008639
MB 7093,2088119,SPG240,WORKING,20001393260,2024-04-22,YES,US,YES,114.80179511901017
MB 7093,2113798,SPG240,WORKING,20001393277,2024-04-22,YES,US,YES,114.72875834691976
MB 7093,2117265,SPG240,WORKING,20001393313,2024-04-23,YES,US,YES,114.6830780841076
MB 7093,2113799,SPG240,WORKING,20001393283,2024-04-22,YES,US,YES,114.55298736491049
MB 7093,2117367,SPG240,WORKING,20001393294,2024-04-23,YES,US,YES,114.53729634639103
MB 7093,2117301,SPG240,WORKING,20001393285,2024-04-22,YES,US,YES,114.45746821940493
MB 7093,2106319,SPG240,NONWORKING,20001393642,2024-04-28,NO,NC,NO,114.16986681833971
MB 7093,2064031,SPG240,WORKING,20001393248,2024-04-22,YES,US,YES,114.13493226640016
MB 7093,2117053,SPG240,WORKING,20001393284,2024-04-22,YES,TR,NO,114.03833150936065
MB 7093,2117460,SPG240,WORKING,20001393291,2024-04-23,YES,US,YES,113.96065035834043
MB 7093,2117417,SPG240,WORKING,20001393280,2024-04-22,YES,US,YES,113.75037716115618
MB 7093,2113800,SPG240,WORKING,20001393306,2024-04-23,YES,US,YES,113.71977983119541
MB 7093,2117436,SPG240,WORKING,20001393292,2024-04-23,YES,US,YES,113.5965773000642
MB 7093,2117403,SPG240,WORKING,20001393290,2024-04-23,YES,US,YES,113.27927427987782
MB 7093,2097534,SPG240,WORKING,20001393254,2024-04-22,YES,US,YES,113.16780244272918
MB 7093,2117230,SPG240,WORKING,20001393312,2024-04-23,YES,US,YES,112.98913022078034
MB 7093,2070805,SPG240,WORKING,20001393279,2024-04-22,YES,US,YES,112.83229283116891
MB 7093,2117539,SPG240,WORKING,20001393328,2024-04-23,YES,TR,NO,112.66771799558018
MB 7093,2117379,SPG240,WORKING,20001393293,2024-04-23,YES,US,YES,112.61280236486473
MB 7093,2106501,SPG240,WORKING,20001393264,2024-04-22,YES,US,YES,112.55912446834877
MB 7093,2109881,SPG240,WORKING,20001393307,2024-04-23,YES,US,YES,112.47995304851219
MB 7093,2070674,SPG240,WORKING,20001393269,2024-04-22,YES,US,YES,112.45197365017677
MB 7093,2113812,SPG240,WORKING,20001393324,2024-04-23,YES,US,YES,112.41516977411942
MB 7093,2099965,SPG240,WORKING,20001393268,2024-04-22,YES,US,YES,112.34778373010971
MB 7093,2088251,SPG240,WORKING,20001393270,2024-04-22,YES,US,YES,112.3069051648461
MB 7093,2106277,SPG240,WORKING,20001393267,2024-04-22,YES,US,YES,112.17715983092111
MB 7093,2106497,SPG240,WORKING,20001393265,2024-04-22,YES,US,YES,112.11630515117676
MB 7093,2113810,SPG240,WORKING,20001393325,2024-04-23,YES,US,YES,112.09334252774951
MB 7093,2116956,SPG240,NONWORKING,NA,NA,NO,NA,NO,111.92992980267833
MB 7093,2088052,SPG240,WORKING,20001393273,2024-04-22,YES,US,YES,111.92539438687031
MB 7093,2088405,SPG240,WORKING,20001393278,2024-04-22,YES,US,YES,111.898853922832
MB 7093,2094050,SPG240,WORKING,20001393286,2024-04-22,YES,US,YES,111.85751653624928
MB 7093,2113769,SPG240,WORKING,20001393318,2024-04-23,YES,US,YES,111.46896201472671
MB 7093,2117524,SPG240,WORKING,20001393301,2024-04-23,YES,US,YES,111.41284345096437
MB 7093,2113797,SPG240,WORKING,20001393317,2024-04-23,YES,US,YES,111.40876144083839
MB 7093,2094282,SPG240,WORKING,20001393299,2024-04-23,YES,US,YES,111.36501099995957
MB 7093,2113808,SPG240,WORKING,20001393335,2024-04-24,YES,US,YES,111.36331348252665
MB 7093,2105399,SPG240,WORKING,20001393281,2024-04-22,YES,US,YES,111.3513896225955
MB 7093,2105352,SPG240,WORKING,20001393302,2024-04-23,YES,US,YES,111.32867576626548
MB 7093,2117365,SPG240,WORKING,20001393304,2024-04-23,YES,US,YES,111.14112057054669
MB 7093,2094195,SPG240,WORKING,20001393245,2024-04-22,YES,US,YES,110.99942154496895
MB 7093,2089969,SPG240,WORKING,20001393272,2024-04-22,YES,US,YES,110.96485215131182
MB 7093,2105414,SPG240,WORKING,20001393309,2024-04-23,YES,US,YES,110.91968364080164
MB 7093,2089065,SPG240,WORKING,20001393298,2024-04-23,YES,US,YES,110.8860737899918
MB 7093,2117017,SPG240,WORKING,20001393338,2024-04-24,YES,US,YES,110.88347880000589
MB 7093,2071855,SPG240,WORKING,20001393263,2024-04-22,YES,US,YES,110.67568991265192
MB 7093,2113815,SPG240,WORKING,20001393355,2024-04-24,YES,TR,NO,110.61281764746606
MB 7093,2106250,SPG240,WORKING,20001393295,2024-04-23,YES,US,YES,110.52941290132323
MB 7093,2117439,SPG240,WORKING,20001393327,2024-04-23,YES,TR,NO,110.46137660925953
MB 7093,2116897,SPG240,WORKING,20001393356,2024-04-24,YES,US,YES,110.45757078723868
MB 7093,2106500,SPG240,WORKING,20001393305,2024-04-23,YES,US,YES,110.42112121794436
MB 7093,2113710,SPG240,WORKING,20001393360,2024-04-24,YES,TR,NO,110.31165698047214
MB 7093,2056579,SPG240,WORKING,20001393276,2024-04-22,YES,US,YES,110.30446434213064
MB 7093,2117221,SPG240,WORKING,20001393340,2024-04-24,YES,US,YES,110.19657118893612
MB 7093,2070807,SPG240,WORKING,20001393322,2024-04-23,YES,US,YES,110.15033583766987
MB 7093,2106555,SPG240,WORKING,20001393323,2024-04-23,YES,US,YES,110.03675289424085
MB 7093,2113770,SPG240,WORKING,20001393326,2024-04-23,YES,US,YES,109.99997144026817
MB 7093,2098238,SPG240,WORKING,20001393350,2024-04-24,YES,US,YES,109.81775788016022
MB 7093,2117324,SPG240,WORKING,20001393320,2024-04-23,YES,US,YES,109.81438862985428
MB 7093,2098432,SPG240,WORKING,20001393300,2024-04-23,YES,US,YES,109.74583710751678
MB 7093,2063936,SPG240,WORKING,20001393321,2024-04-23,YES,US,YES,109.71043983998115
MB 7093,2117493,SPG240,WORKING,20001393367,2024-04-24,YES,US,YES,109.67032478413543
MB 7093,2074469,SPG240,WORKING,20001393311,2024-04-23,YES,US,YES,109.61014086594417
MB 7093,2068944,SPG240,WORKING,20001393314,2024-04-23,YES,US,YES,109.5424964877121
MB 7093,2117590,SPG240,WORKING,20001393336,2024-04-24,YES,US,YES,109.40756736433272
MB 7093,2117044,SPG240,WORKING,20001393297,2024-04-23,YES,US,YES,109.36726008178869
