StudName,yearweek,Minimum Concentration,Average Concentration,Minimum Morphology,Samples,Positive Samples,Bacteria %,Conc_Diff,CScore,MScore,AScore,BScore,Total,Boar Stud
CIEX,202002,38.29298343,42.68403332888889,70.6,9,0,0,1.3159666711111129,2,3,2,1,8,NA
CIEX,202003,41.83610645,49.42770177125,77.3,8,0,0,5.42770177125,4,3,1,1,9,NA
CIEX,202004,37.15736708,41.93906900066666,77.1,15,0,0,2.060930999333337,1,3,2,1,7,NA
CIEX,202005,41.01846268,47.61513189222222,78.5,9,0,0,3.615131892222223,4,3,1,1,9,NA
CIEX,202006,39.70114771,46.0208527125,76.8,8,0,0,2.0208527125000018,3,3,2,1,9,NA
CIEX,202007,47.51418822,48.7065853875,75.9,4,0,0,4.706585387499999,4,3,1,1,9,NA
CIEX,202008,34.79528506,43.668234166666664,76.9,6,0,0,0.33176583333333554,0,3,2,1,6,NA
CIEX,202009,38.5748258,46.38435953111111,78,9,0,0,2.3843595311111088,2,3,2,1,8,NA
CIEX,202010,42.64737562,44.49298808333333,68.1,3,0,0,0.49298808333333,4,2,2,1,9,NA
CIEX,202011,37.2020562,41.68643689625,74.4,8,0,0,2.313563103749999,1,3,2,1,7,NA
CIEX,202012,35.28017876,42.792279074999996,74.2,18,0,0,1.2077209250000038,0,3,2,1,6,NA
CIEX,202013,41.18308804,44.500614578333334,76.7,12,0,0,0.5006145783333338,4,3,2,1,10,NA
CIEX,202014,39.81031844,43.39199912545455,72.2,11,0,0,0.6080008745454535,3,3,2,1,9,NA
CIEX,202015,43.7455913,47.71830332545454,72.3,11,0,0,3.718303325454542,4,3,1,1,9,NA
CIEX,202016,36.05930177,43.562636864736845,63.1,19,0,0,0.43736313526315485,0,1,2,1,4,NA
CIEX,202017,45.33715925,49.093517671818184,73,11,0,0,5.093517671818184,4,3,1,1,9,NA
CIEX,202018,41.2242946,45.879164673333335,69.3,12,0,0,1.8791646733333351,4,2,2,1,9,NA
CIEX,202019,43.758967,46.28965407333333,65.5,12,0,0,2.289654073333331,4,2,2,1,9,NA
CIEX,202020,42.22859876,47.37864658,74.5,16,0,0,3.3786465800000016,4,3,1,1,9,NA
CIEX,202021,39.3591583,47.14384398777778,66.5,9,0,0,3.143843987777778,3,2,1,1,7,NA
CIEX,202023,38.6911649,45.75420517,72.4,9,0,0,1.7542051699999988,2,3,2,1,8,NA
CIEX,202024,40.35729162,44.432938400625,65.8,16,0,0,0.4329384006249981,4,2,2,1,9,NA
CIEX,202025,40.03332253,43.495163604,66.2,10,0,0,0.5048363960000017,4,2,2,1,9,NA
CIEX,202026,39.66307215,44.393020781,66,10,0,0,0.39302078099999704,3,2,2,1,8,NA
CIEX,202027,44.43004582,47.27634563,69.3,6,0,0,3.2763456300000016,4,2,1,1,8,NA
CIEX,202028,37.39528856,42.60656268733333,64.8,15,0,0,1.39343731266667,1,1,2,1,5,NA
CIEX,202029,44.93914009,48.123293377,69.4,10,0,0,4.123293377000003,4,2,1,1,8,NA
CIEX,202030,39.94075994,42.700282315,71.2,8,0,0,1.2997176849999974,3,3,2,1,9,NA
CIEX,202031,35.63659925,40.195307075,73.5,8,0,0,3.8046929249999977,0,3,1,1,5,NA
CIEX,202032,35.03494238,40.677954895,68.1,14,0,0,3.322045105000001,0,2,1,1,4,NA
CIEX,202033,38.50603971,42.86805202125,71.5,8,0,0,1.1319479787499986,2,3,2,1,8,NA
CIEX,202034,39.75563475,41.5258943875,79.6,4,0,0,2.474105612499997,3,3,2,1,9,NA
CIEX,202035,37.53413246,40.97630397625,71.7,8,0,0,3.0236960237499986,1,3,1,1,6,NA
CIEX,202036,41.00522979,46.272041468,67.3,15,0,0,2.2720414679999976,4,2,2,1,9,NA
CIEX,202037,41.42176147,51.19290044875,73.5,8,0,0,7.192900448750002,4,3,0,1,8,NA
CIEX,202038,35.12750498,39.53451299222222,75.6,9,0,0,4.4654870077777815,0,3,1,1,5,NA
CIEX,202039,39.75563475,44.23830901428571,70.5,7,0,0,0.23830901428571138,3,3,2,1,9,NA
CIEX,202040,32.25806452,39.54558885769231,76.9,13,0,0,4.454411142307691,0,3,1,1,5,NA
CIEX,202041,32.489471,43.77549603571428,68,7,0,0,0.2245039642857165,0,2,2,1,5,NA
CIEX,202042,40.095491440000004,42.14163794,68.9,7,0,0,1.8583620599999975,4,2,2,1,9,NA
CIEX,202043,41.4873842,43.47794051333333,78.2,3,0,0,0.5220594866666701,4,3,2,1,10,NA
CIEX,202044,39.15259635,42.883952913076925,74.6,13,0,0,1.116047086923075,3,3,2,1,9,NA
CIEX,202045,35.91428704,43.659033683333334,76.6,9,0,0,0.3409663166666661,0,3,2,1,6,NA
CIEX,202046,41.05151108,42.162262229999996,73.8,8,0,0,1.837737770000004,4,3,2,1,10,NA
CIEX,202047,39.57050956,43.32590628714286,71.7,7,0,0,0.6740937128571431,3,3,2,1,9,NA
CIEX,202048,38.67197285,45.911811486428576,75.7,14,0,0,1.9118114864285758,2,3,2,1,8,NA
CIEX,202049,37.42299765,41.94475046,73.1,8,0,0,2.0552495399999984,1,3,2,1,7,NA
CIEX,202050,40.10598142,45.273698911428575,80.6,7,0,0,1.2736989114285748,4,3,2,1,10,NA
CIEX,202051,36.27901129,41.56200556375,77.8,8,0,0,2.4379944362500012,0,3,2,1,6,NA
CIEX,202052,33.00132834,42.1367039,81.6,13,0,0,1.8632960999999995,0,3,2,1,6,NA
CIEX,202053,36.59330966,40.63428864,81,2,0,0,3.365711359999999,0,3,1,1,5,NA
CIEX,202101,39.64649378,43.986804535000005,77.4,6,0,0,0.013195464999995465,3,3,2,1,9,NA
CIEX,202102,37.49130499,42.34047976428572,78.3,7,0,0,1.6595202357142824,1,3,2,1,7,NA
CIEX,202103,37.49130499,42.84473868,75.9,13,0,0,1.155261320000001,1,3,2,1,7,NA
CIEX,202104,29.43490535,43.74687860142857,78.9,7,0,0,0.25312139857143023,0,3,2,1,6,NA
CIEX,202105,41.51432406,43.70497215333333,75.8,6,0,0,0.29502784666667026,4,3,2,1,10,NA
CIEX,202106,39.66307215,42.42452291666667,78.5,3,0,0,1.5754770833333325,3,3,2,1,9,NA
CIEX,202107,38.45975841,42.41680936833333,78.2,6,0,0,1.5831906316666675,2,3,2,1,8,NA
CIEX,202108,35.12750498,40.685888831999996,74.5,10,0,0,3.3141111680000037,0,3,1,1,5,NA
CIEX,202109,34.797319,40.87421457,82.4,9,0,0,3.1257854300000005,0,3,1,1,5,NA
CIEX,202110,38.25460102,43.388140982222225,79.2,9,0,0,0.6118590177777747,2,3,2,1,8,NA
CIEX,202111,33.27072694,39.55669424538461,81.4,13,0,0,4.443305754615388,0,3,1,1,5,NA
CIEX,202112,29.00524913,37.93281935833333,83.1,6,0,0,6.067180641666667,0,3,0,1,4,NA
CIEX,202113,37.76070359,41.25107022833333,83.2,6,0,0,2.748929771666667,1,3,2,1,7,NA
CIEX,202114,39.64339801,43.52249029714286,72.6,7,0,0,0.4775097028571409,3,3,2,1,9,NA
CIEX,202115,32.05703013,41.20906492538462,78.3,13,0,0,2.7909350746153834,0,3,2,1,6,NA
CIEX,202116,34.1849138,40.99645447625,80.4,8,0,0,3.003545523749999,0,3,1,1,5,NA
CIEX,202117,35.61892237,38.754209905555555,82.7,9,0,0,5.245790094444445,0,3,1,1,5,NA
CIEX,202118,38.9495229,41.43621314777778,78.6,9,0,0,2.563786852222222,2,3,2,1,8,NA
CIEX,202119,27.67415909,43.47815424,74.8,13,0,0,0.5218457599999979,0,3,2,1,6,NA
CIEX,202120,40.31563845,43.1832997425,75.2,8,0,0,0.8167002575000026,4,3,2,1,10,NA
CIEX,202123,36.26653914,40.77342319142857,76.9,14,0,0,3.22657680857143,0,3,1,1,5,NA
CIEX,202124,35.63672156,39.870738684,82.1,10,0,0,4.129261315999997,0,3,1,1,5,NA
CIEX,202125,36.0803322,41.86917724111111,80.6,9,0,0,2.1308227588888897,0,3,2,1,6,NA
CIEX,202126,38.93915634,42.64686503555556,75.6,9,0,0,1.3531349644444433,2,3,2,1,8,NA
CIEX,202127,38.34767548,43.54777800285714,67.1,14,0,0,0.45222199714285694,2,2,2,1,7,NA
CIEX,202128,35.58743149,43.52313296888889,79.2,9,0,0,0.4768670311111123,0,3,2,1,6,NA
CIEX,202129,40.76288897,43.75862997555556,76.3,9,0,0,0.24137002444444278,4,3,2,1,10,NA
CIEX,202130,35.0452407,42.72353847777778,81.3,9,0,0,1.2764615222222204,0,3,2,1,6,NA
CIEX,202131,38.34767548,41.544958105333336,77.9,15,0,0,2.455041894666664,2,3,2,1,8,NA
CIEX,202132,39.28418684,40.57277012714286,79,7,0,0,3.42722987285714,3,3,1,1,8,NA
CIEX,202133,39.03773648,42.49899482,74.2,9,0,0,1.50100518,3,3,2,1,9,NA
CIEX,202134,39.03773648,44.508934393333334,77,9,0,0,0.5089343933333339,3,3,2,1,9,NA
CIEX,202135,31.64422578,41.2968647475,73.9,12,0,0,2.7031352524999974,0,3,2,1,6,NA
CIEX,202136,39.62921733,42.208731066666665,84.6,3,0,0,1.7912689333333347,3,3,2,1,9,NA
CIEX,202137,37.94030265,42.606216612,72.2,10,0,0,1.3937833880000028,1,3,2,1,7,NA
CIEX,202138,41.93638187,44.2070272,72.1,7,0,0,0.20702719999999886,4,3,2,1,10,NA
CIEX,202139,37.56812809,42.487792978181815,80.3,11,0,0,1.5122070218181847,1,3,2,1,7,NA
CIEX,202140,37.51188314,40.409809136250004,91,8,0,0,3.5901908637499957,1,3,1,1,6,NA
CIEX,202141,36.60250415,40.344598672000004,90.5,10,0,0,3.6554013279999964,0,3,1,1,5,NA
CIEX,202142,35.37484252,41.74504231,78.3,10,0,0,2.2549576899999977,0,3,2,1,6,NA
CIEX,202143,32.71162123,38.921951377058825,76.3,17,0,0,5.078048622941175,0,3,1,1,5,NA
CIEX,202144,36.53754185,43.149060928666664,73.8,15,0,0,0.850939071333336,0,3,2,1,6,NA
CIEX,202145,41.69940033,45.50089707875,73.1,8,0,0,1.5008970787500004,4,3,2,1,10,NA
CIEX,202146,44.60751454,47.33489848333333,73.5,9,0,0,3.3348984833333333,4,3,1,1,9,NA
CIEX,202147,41.00933933,45.843873825833334,76.4,12,0,0,1.8438738258333345,4,3,2,1,10,NA
CIEX,202148,41.30507976,45.893985398,76.2,10,0,0,1.893985397999998,4,3,2,1,10,NA
CIEX,202149,35.24240099,41.907513963333336,82.5,9,0,0,2.0924860366666636,0,3,2,1,6,NA
CIEX,202150,39.13631662,44.410354252000005,80,10,0,0,0.41035425200000475,3,3,2,1,9,NA
CIEX,202151,40.56572869,44.23290999666666,79.5,15,0,0,0.23290999666666323,4,3,2,1,10,NA
CIEX,202152,40.96004926,46.105932703,74.4,10,0,0,2.1059327030000006,4,3,2,1,10,NA
CIEX,202201,35.19311092,40.229660021818184,82.6,11,0,0,3.7703399781818163,0,3,1,1,5,NA
CIEX,202202,34.20730949,40.87555199285714,75.4,7,0,0,3.1244480071428598,0,3,1,1,5,NA
CIEX,202203,35.15344781,40.26696426294117,76.2,17,0,0,3.7330357370588274,0,3,1,1,5,NA
CIEX,202204,39.934681,45.307876390833336,78.1,12,0,0,1.3078763908333357,3,3,2,1,9,NA
CIEX,202205,41.89270983,45.46104143454546,77.2,11,0,0,1.4610414345454572,4,3,2,1,10,NA
CIEX,202206,39.70700323,44.174547043333334,79.5,9,0,0,0.17454704333333382,3,3,2,1,9,NA
CIEX,202207,39.06950547,43.09655604125,78.1,16,0,0,0.9034439587500032,3,3,2,1,9,NA
CIEX,202208,40.5266432,46.512817206923074,80.2,13,0,0,2.5128172069230743,4,3,2,1,10,NA
CIEX,202209,30.32667907,41.564853839,77.8,10,0,0,2.4351461609999987,0,3,2,1,6,NA
CIEX,202210,38.70522104,44.523652956666666,82.5,9,0,0,0.5236529566666661,2,3,2,1,8,NA
CIEX,202211,41.20967652,44.736930595384614,80.9,13,0,0,0.7369305953846137,4,3,2,1,10,NA
CIEX,202212,41.0275343,45.07260936,81.4,6,0,0,1.0726093600000013,4,3,2,1,10,NA
CIEX,202213,31.10078349,40.92634418,77.1,9,0,0,3.073655819999999,0,3,1,1,5,NA
CIEX,202214,39.98021655,43.859845767,82.3,10,0,0,0.14015423299999696,3,3,2,1,9,NA
CIEX,202215,39.38825435,44.063237908333335,77.9,12,0,0,0.06323790833333476,3,3,2,1,9,NA
CIEX,202216,40.39003654,42.71804174625,81.1,8,0,0,1.2819582537499983,4,3,2,1,10,NA
CIEX,202217,39.84360989,41.73333538875,80.8,8,0,0,2.2666646112500004,3,3,2,1,9,NA
CIEX,202218,30.28114352,42.04070038125,81.5,8,0,0,1.959299618750002,0,3,2,1,6,NA
CIEX,202219,37.29361886,42.21846417769231,78.8,13,0,0,1.7815358223076885,1,3,2,1,7,NA
CIEX,202220,39.57039657,41.537532506,75.5,5,0,0,2.462467494000002,3,3,2,1,9,NA
CIEX,202221,40.66324987,43.74828366,79.5,8,0,0,0.25171634000000154,4,3,2,1,10,NA
CIEX,202223,35.51773225,40.24331086666667,80.5,9,0,0,3.7566891333333317,0,3,1,1,5,NA
CIEX,202224,35.5632678,42.124434185,73.1,6,0,0,1.8755658150000016,0,3,2,1,6,NA
CIEX,202225,44.00145493,47.861466812857145,64.9,7,0,0,3.861466812857145,4,1,1,1,7,NA
CIEX,202226,35.886048,39.98731062428571,68.9,7,0,0,4.012689375714288,0,2,1,1,4,NA
CIEX,202227,34.80712106,41.07349741583334,67.1,12,0,0,2.9265025841666628,0,2,2,1,5,NA
CIEX,202228,36.4489664,39.236752755714285,66.6,7,0,0,4.763247244285715,0,2,1,1,4,NA
CIEX,202229,34.38493226,38.71823119375,75.1,8,0,0,5.28176880625,0,3,1,1,5,NA
CIEX,202231,39.87924742,42.85913971666667,73.2,12,0,0,1.140860283333332,3,3,2,1,9,NA
CIEX,202232,40.54232279,43.5380025975,75.9,4,0,0,0.4619974025000033,4,3,2,1,10,NA
CIEX,202233,42.20001122,44.66759886,70.2,10,0,0,0.6675988599999982,4,3,2,1,10,NA
CIEX,202234,39.26355839,41.646579622,71.2,5,0,0,2.3534203780000027,3,3,2,1,9,NA
CIEX,202235,39.59192746,46.10927160133333,71.3,15,0,0,2.109271601333333,3,3,2,1,9,NA
CIEX,202236,41.42141226,45.2269751925,68.7,8,0,0,1.2269751924999994,4,2,2,1,9,NA
CIEX,202237,41.18686293,43.243078749999995,73.7,6,0,0,0.7569212500000049,4,3,2,1,10,NA
CIEX,202238,37.996992,44.510762052857146,74,7,0,0,0.5107620528571459,1,3,2,1,7,NA
CIEX,202243,37.5748032,42.186043087,67,10,0,0,1.8139569129999984,1,2,2,1,6,NA
CIMA,201344,49,52.166666666666664,61.9,3,0,0,8.166666666666664,4,1,0,1,6,MBW Cimarron
CIMA,201345,45.1,53.475,61.5,4,1,25,9.475000000000001,4,1,0,0,5,MBW Cimarron
CIMA,201346,43.7,46.375,65.6,4,2,50,2.375,4,2,2,0,8,MBW Cimarron
CIMA,201347,41.1,46.875,68.1,4,0,0,2.875,4,2,2,1,9,MBW Cimarron
CIMA,201348,45.5,51.675,67.4,4,0,0,7.674999999999997,4,2,0,1,7,MBW Cimarron
CIMA,201349,44.4,44.86666666666667,61.9,3,0,0,0.8666666666666671,4,1,2,1,8,MBW Cimarron
CIMA,201350,44.1,50.800000000000004,62.4,5,0,0,6.800000000000004,4,1,0,1,6,MBW Cimarron
CIMA,201351,41.9,43.375,59.6,4,0,0,0.625,4,0,2,1,7,MBW Cimarron
CIMA,201352,41.7,44.525,67.5,4,0,0,0.5249999999999986,4,2,2,1,9,MBW Cimarron
CIMA,201401,40.7,43.525000000000006,69.2,4,0,0,0.4749999999999943,4,2,2,1,9,MBW Cimarron
CIMA,201402,41.6,43.45,47.7,4,0,0,0.5499999999999972,4,0,2,1,7,MBW Cimarron
CIMA,201403,30.4,33.725,59.7,4,0,0,10.274999999999999,0,0,0,1,1,MBW Cimarron
CIMA,201404,28.9,35.925,64.9,4,0,0,8.075000000000003,0,1,0,1,2,MBW Cimarron
CIMA,201405,35.4,38.55,66.9,4,0,0,5.450000000000003,0,2,1,1,4,MBW Cimarron
CIMA,201406,41,47.25,65.9,4,0,0,3.25,4,2,1,1,8,MBW Cimarron
CIMA,201407,38,43.5,65,4,0,0,0.5,2,2,2,1,7,MBW Cimarron
CIMA,201408,35,41.75,56.6,12,0,0,2.25,0,0,2,1,3,MBW Cimarron
CIMA,201409,37,43.875,63.9,8,0,0,0.125,1,1,2,1,5,MBW Cimarron
CIMA,201410,34,40.5,61.7,8,0,0,3.5,0,1,1,1,3,MBW Cimarron
CIMA,201411,31,43.875,59.6,8,0,0,0.125,0,0,2,1,3,MBW Cimarron
CIMA,201412,36,39.25,57.3,8,0,0,4.75,0,0,1,1,2,MBW Cimarron
CIMA,201413,37.7,40.5375,53,8,0,0,3.4624999999999986,1,0,1,1,3,MBW Cimarron
CIMA,201414,36,40.25,48.5,8,0,0,3.75,0,0,1,1,2,MBW Cimarron
CIMA,201415,37,41.25,72.1,8,0,0,2.75,1,3,2,1,7,MBW Cimarron
CIMA,201416,35,37.75,72.3,4,0,0,6.25,0,3,0,1,4,MBW Cimarron
CIMA,201417,35,38.166666666666664,69.6,12,0,0,5.833333333333336,0,2,1,1,4,MBW Cimarron
CIMA,201418,31,39.75,66.8,8,0,0,4.25,0,2,1,1,4,MBW Cimarron
CIMA,201419,34,39.375,70,8,0,0,4.625,0,3,1,1,5,MBW Cimarron
CIMA,201420,30,35,72.7,8,0,0,9,0,3,0,1,4,MBW Cimarron
CIMA,201421,31,35.875,76,8,0,0,8.125,0,3,0,1,4,MBW Cimarron
CIMA,201422,32,36.125,71.3,8,0,0,7.875,0,3,0,1,4,MBW Cimarron
CIMA,201423,34.9,38.8375,68.8,8,0,0,5.162500000000001,0,2,1,1,4,MBW Cimarron
CIMA,201424,36.4,39.1,71.4,8,0,0,4.899999999999999,0,3,1,1,5,MBW Cimarron
CIMA,201425,38.3,38.8,73.9,4,0,0,5.200000000000003,2,3,1,1,7,MBW Cimarron
CIMA,201426,37.6,41.75,68.7,8,3,37.5,2.25,1,2,2,0,5,MBW Cimarron
CIMA,201427,35,39.44285714285714,66,7,3,42.857142857142854,4.557142857142857,0,2,1,0,3,MBW Cimarron
CIMA,201428,33.1,39.65,73.1,8,0,0,4.350000000000001,0,3,1,1,5,MBW Cimarron
CIMA,201429,34.9,38.4,69.5,7,0,0,5.600000000000001,0,2,1,1,4,MBW Cimarron
CIMA,201430,38,39.6,71.4,8,0,0,4.399999999999999,2,3,1,1,7,MBW Cimarron
CIMA,201431,26.8,36.487500000000004,71.8,8,0,0,7.512499999999996,0,3,0,1,4,MBW Cimarron
CIMA,201432,34.9,39.6625,70.2,8,0,0,4.337499999999999,0,3,1,1,5,MBW Cimarron
CIMA,201433,37.1,40.625,68.3,8,2,25,3.375,1,2,1,0,4,MBW Cimarron
CIMA,201434,37.7,40.125,65.4,8,2,25,3.875,1,2,1,0,4,MBW Cimarron
CIMA,201435,33,36.9875,56.6,8,0,0,7.012500000000003,0,0,0,1,1,MBW Cimarron
CIMA,201436,34.1,38.525,60.3,8,3,37.5,5.475000000000001,0,1,1,0,2,MBW Cimarron
CIMA,201437,38.9,42.6625,68.5,8,1,12.5,1.3374999999999986,2,2,2,0,6,MBW Cimarron
CIMA,201438,34.7,39.725,66.4,8,3,37.5,4.274999999999999,0,2,1,0,3,MBW Cimarron
CIMA,201439,35.5,39.0875,68.4,8,1,12.5,4.912500000000001,0,2,1,0,3,MBW Cimarron
CIMA,201440,36.4,39.8,65.6,8,3,37.5,4.200000000000003,0,2,1,0,3,MBW Cimarron
CIMA,201441,38.1,42.3375,62.8,8,2,25,1.6625000000000014,2,1,2,0,5,MBW Cimarron
CIMA,201442,37,42.675,73.2,8,2,25,1.3250000000000028,1,3,2,0,6,MBW Cimarron
CIMA,201443,38.1,40.65,74.8,8,3,37.5,3.3500000000000014,2,3,1,0,6,MBW Cimarron
CIMA,201444,35.4,37.775,65,8,4,50,6.225000000000001,0,2,0,0,2,MBW Cimarron
CIMA,201445,33.1,39.0375,68.4,8,0,0,4.962499999999999,0,2,1,1,4,MBW Cimarron
CIMA,201446,36.2,40.775,69.8,8,1,12.5,3.2250000000000014,0,2,1,0,3,MBW Cimarron
CIMA,201447,34.5,38.25,71.1,4,0,0,5.75,0,3,1,1,5,MBW Cimarron
CIMA,201448,37.1,40.075,80.9,4,2,50,3.924999999999997,1,3,1,0,5,MBW Cimarron
CIMA,201449,36.3,38.4,69.5,8,2,25,5.600000000000001,0,2,1,0,3,MBW Cimarron
CIMA,201450,34.7,40.9,74.9,8,4,50,3.1000000000000014,0,3,1,0,4,MBW Cimarron
CIMA,201451,40.1,44.6,70.3,4,3,75,0.6000000000000014,4,3,2,0,9,MBW Cimarron
CIMA,201452,40.5,43.9,68.4,4,4,100,0.10000000000000142,4,2,2,0,8,MBW Cimarron
CIMA,201501,35.6,38.7,71.9,6,3,50,5.299999999999997,0,3,1,0,4,MBW Cimarron
CIMA,201502,38.5,40.3625,75.4,8,6,75,3.637500000000003,2,3,1,0,6,MBW Cimarron
CIMA,201503,34.3,42.225,76.1,8,2,25,1.7749999999999986,0,3,2,0,5,MBW Cimarron
CIMA,201504,39.1,42.2,76.2,8,3,37.5,1.7999999999999972,3,3,2,0,8,MBW Cimarron
CIMA,201505,39.1,42.2,76.2,8,3,37.5,1.7999999999999972,3,3,2,0,8,MBW Cimarron
CIMA,201506,39.7,43.725,70.5,8,0,0,0.2749999999999986,3,3,2,1,9,MBW Cimarron
CIMA,201507,40.1,43.3375,80,8,0,0,0.6625000000000014,4,3,2,1,10,MBW Cimarron
CIMA,201508,40.5,44.2,73.8,8,0,0,0.20000000000000284,4,3,2,1,10,MBW Cimarron
CIMA,201509,39.7,42.7125,78.3,8,0,0,1.2875000000000014,3,3,2,1,9,MBW Cimarron
CIMA,201510,44.2,46.775,74,8,0,0,2.7749999999999986,4,3,2,1,10,MBW Cimarron
CIMA,201511,41.8,45.05714285714286,83.8,7,1,14.285714285714285,1.057142857142857,4,3,2,0,9,MBW Cimarron
CIMA,201512,40.9,44.225,83.5,8,0,0,0.22500000000000142,4,3,2,1,10,MBW Cimarron
CIMA,201513,42.6,46.15,76,8,1,12.5,2.1499999999999986,4,3,2,0,9,MBW Cimarron
CIMA,201514,40.8,45.4875,80,8,0,0,1.4874999999999972,4,3,2,1,10,MBW Cimarron
CIMA,201515,43,46.25,68.2,8,0,0,2.25,4,2,2,1,9,MBW Cimarron
CIMA,201516,38.6,45.0625,82.6,8,0,0,1.0625,2,3,2,1,8,MBW Cimarron
CIMA,201517,43.2,48.275,81.4,8,0,0,4.274999999999999,4,3,1,1,9,MBW Cimarron
CIMA,201518,45,48.35,84.4,8,0,0,4.350000000000001,4,3,1,1,9,MBW Cimarron
CIMA,201519,42.2,44.7875,83.2,8,0,0,0.7875000000000014,4,3,2,1,10,MBW Cimarron
CIMA,201520,39,44.2625,80.9,8,0,0,0.26250000000000284,3,3,2,1,9,MBW Cimarron
CIMA,201521,40.3,44.625,77.2,8,1,12.5,0.625,4,3,2,0,9,MBW Cimarron
CIMA,201522,43.2,47.9625,68.2,8,7,87.5,3.9624999999999986,4,2,1,0,7,MBW Cimarron
CIMA,201523,41,46.9125,71.7,8,1,12.5,2.9125000000000014,4,3,2,0,9,MBW Cimarron
CIMA,201524,42,48.9625,76.4,8,0,0,4.962499999999999,4,3,1,1,9,MBW Cimarron
CIMA,201525,47.1,50.0625,72.5,8,0,0,6.0625,4,3,0,1,8,MBW Cimarron
CIMA,201526,46.2,50.3125,77.8,8,0,0,6.3125,4,3,0,1,8,MBW Cimarron
CIMA,201527,41.5,48.3375,67.6,8,0,0,4.337499999999999,4,2,1,1,8,MBW Cimarron
CIMA,201528,44.5,48.075,72.4,8,0,0,4.075000000000003,4,3,1,1,9,MBW Cimarron
CIMA,201529,44.7,47.9125,73.4,8,4,50,3.9125000000000014,4,3,1,0,8,MBW Cimarron
CIMA,201530,44.8,47.075,70.4,8,0,0,3.075000000000003,4,3,1,1,9,MBW Cimarron
CIMA,201531,40.6,48.375,78.3,8,0,0,4.375,4,3,1,1,9,MBW Cimarron
CIMA,201532,44.3,47.1875,66.5,8,2,25,3.1875,4,2,1,0,7,MBW Cimarron
CIMA,201533,42,47.4375,76.2,8,3,37.5,3.4375,4,3,1,0,8,MBW Cimarron
CIMA,201534,45.3,49.3,63.5,8,4,50,5.299999999999997,4,1,1,0,6,MBW Cimarron
CIMA,201535,45.2,49.725,75.6,8,0,0,5.725000000000001,4,3,1,1,9,MBW Cimarron
CIMA,201536,37,45.4,71.6,8,0,0,1.3999999999999986,1,3,2,1,7,MBW Cimarron
CIMA,201537,40.9,46,76.1,8,0,0,2,4,3,2,1,10,MBW Cimarron
CIMA,201538,40.4,46.6875,74.2,8,0,0,2.6875,4,3,2,1,10,MBW Cimarron
CIMA,201539,43.3,47.8625,71.9,8,0,0,3.862499999999997,4,3,1,1,9,MBW Cimarron
CIMA,201540,41,46.575,77.6,8,0,0,2.575000000000003,4,3,2,1,10,MBW Cimarron
CIMA,201541,44.5,46.8125,79.3,8,0,0,2.8125,4,3,2,1,10,MBW Cimarron
CIMA,201542,43.6,47.6125,73.3,8,0,0,3.612499999999997,4,3,1,1,9,MBW Cimarron
CIMA,201543,40.4,45.137499999999996,81.8,8,0,0,1.1374999999999957,4,3,2,1,10,MBW Cimarron
CIMA,201544,44,46.9875,76.6,8,0,0,2.987499999999997,4,3,2,1,10,MBW Cimarron
CIMA,201545,44.4,49.5375,72.1,8,0,0,5.537500000000001,4,3,1,1,9,MBW Cimarron
CIMA,201546,41.5,45.275,68,8,0,0,1.2749999999999986,4,2,2,1,9,MBW Cimarron
CIMA,201547,38.2,41.45,73.2,8,0,0,2.549999999999997,2,3,2,1,8,MBW Cimarron
CIMA,201548,41.2,42.9125,79.5,8,0,0,1.0874999999999986,4,3,2,1,10,MBW Cimarron
CIMA,201549,40,44.9375,66.4,8,0,0,0.9375,4,2,2,1,9,MBW Cimarron
CIMA,201550,37.6,44.0625,66.3,8,0,0,0.0625,1,2,2,1,6,MBW Cimarron
CIMA,201551,36.2,41.625,67.1,8,0,0,2.375,0,2,2,1,5,MBW Cimarron
CIMA,201553,38.3,44,70.5,8,0,0,0,2,3,2,1,8,MBW Cimarron
CIMA,201601,37.5,43.9125,76.5,8,0,0,0.08749999999999858,1,3,2,1,7,MBW Cimarron
CIMA,201602,42.7,45.528571428571425,74,7,0,0,1.528571428571425,4,3,2,1,10,MBW Cimarron
CIMA,201603,33.8,40.65,48.6,8,0,0,3.3500000000000014,0,0,1,1,2,MBW Cimarron
CIMA,201604,38.83,45.95875,65.8,8,0,0,1.958750000000002,2,2,2,1,7,MBW Cimarron
CIMA,201605,37.86,45.95,65.7,8,0,0,1.9500000000000028,1,2,2,1,6,MBW Cimarron
CIMA,201606,34.5,41.8425,73.5,8,0,0,2.157499999999999,0,3,2,1,6,MBW Cimarron
CIMA,201607,37.57,42.5475,74.7,8,0,0,1.4525000000000006,1,3,2,1,7,MBW Cimarron
CIMA,201608,31.22,36.9675,67.5,8,0,0,7.032499999999999,0,2,0,1,3,MBW Cimarron
CIMA,201609,37.07,39.56375,74.4,8,0,0,4.436250000000001,1,3,1,1,6,MBW Cimarron
CIMA,201610,40.65,48.915,75,8,0,0,4.914999999999999,4,3,1,1,9,MBW Cimarron
CIMA,201611,35.22,44.40625,77.9,8,0,0,0.40625,0,3,2,1,6,MBW Cimarron
CIMA,201612,34.43,39.8625,80.9,8,0,0,4.137500000000003,0,3,1,1,5,MBW Cimarron
CIMA,201613,40.22,46.06625,79.7,8,0,0,2.0662499999999966,4,3,2,1,10,MBW Cimarron
